state,year,constituency,ac_no,district,sub_region,reservations,candidate_name,party,party_eci,url,winner,gender,age,so_do,address,profession,spouse_profession,criminal_cases,serious_criminal_cases,education,assets,liabilities,net_assets,filed_itr,declared_pan,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_remarks
Punjab,2017,BATHINDA URBAN,,BATHINDA,,,Deepak Bansal,AAP,,http://myneta.info/punjab2017/candidate.php?candidate_id=718,false,Male,34,Sh. Mahesh Kumar,,Research Analyst with US Based Company,,0,false,Post Graduate,579613,0,579613,true,true,,,,,
Punjab,2017,DERA BABA NANAK,,GURDASPUR,,,Deepinder Singh,Aapna Punjab Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=472,false,Male,30,Inderjit Singh,,Agricultrist,House Wife,0,false,Graduate Professional,7438494,0,7438494,false,true,,,,,
Punjab,2017,DERA BASSI,,SAS NAGAR,,,Deepinder Singh,INC,,http://myneta.info/punjab2017/candidate.php?candidate_id=790,false,Male,54,Late.Bhopinder Singh,,Advocate ,Housewife,0,false,Graduate Professional,120241022,60733,120180289,true,true,,,,,
Punjab,2017,AJNALA,,AMRITSAR,,,Dhanwant Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=900,false,Male,58,Bura singh,,Agricuture,House Wife,0,false,10th Pass,3845800,222044,3623756,false,false,,,,,
Punjab,2017,JALANDHAR CANTT.,,JALANDHAR,,,Dharam Pal,Bahujan Samaj Party (Ambedkar),,http://myneta.info/punjab2017/candidate.php?candidate_id=546,false,Male,46,Chand Ram,,Lobour,,0,false,5th Pass,257000,0,257000,false,false,,,,,
Punjab,2017,BASSI PATHANA (SC),,FATEHGARH SAHIB,,,Dharam Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),,http://myneta.info/punjab2017/candidate.php?candidate_id=1051,false,Male,50,Shri. Guljar singh,,Labour,House wife,0,false,10th Pass,848000,0,848000,false,true,,,,,
Punjab,2017,TARN TARAN,,TARN TARAN,,,Dharambir Agnihotri,INC,,http://myneta.info/punjab2017/candidate.php?candidate_id=494,true,Male,70,LATE SH. MADHO RAM,,doctor running own clinic n hospital,owner of clinical laboratory,0,false,Graduate Professional,33707753,2920000,30787753,true,true,,,,,
Punjab,2017,KHANNA,,LUDHIANA,,,Dharamjit Singh,Sada Punjab Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=838,false,Male,34,S. Jang Singh,,Agriculture,House wife,0,false,12th Pass,1101219,300000,801219,false,true,,,,,
Punjab,2017,BHOA (SC),,PATHANKOT,,,Dharminder Kumar,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=297,false,Male,46,Shri Saindass,,Labour,House Wife,0,false,10th Pass,596000,0,596000,false,false,,,,,
Punjab,2017,ZIRA,,FIROZEPUR,,,Dharminder Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=430,false,Male,27,Hira Singh,,Building Construction Contractor,Stitching Service,0,false,12th Pass,167800,0,167800,false,true,,,,,
Punjab,2017,DERA BASSI,,SAS NAGAR,,,Dharminder Kumar,SHS,,http://myneta.info/punjab2017/candidate.php?candidate_id=1022,false,Male,49,Sh. Amar Nath,,Free Lancer Journalist ,Business,1,false,10th Pass,530464,110000,420464,true,true,,,,,
Punjab,2017,MUKERIAN,,HOSHIARPUR,,,Dharminder Singh,Revolutionary Marxist Party of India,,http://myneta.info/punjab2017/candidate.php?candidate_id=134,false,Male,26,Gopal Singh,,Social Activist,Running A Computer Shop,1,true,10th Pass,620000,63166,556834,false,true,,,,,
Punjab,2017,MALERKOTLA,,SANGRUR,,,Dharminder Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1196,false,Male,30,S.Gurnam Singh,,Agricultrist,House Wife,0,false,12th Pass,5963000,400000,5563000,false,true,,,,,
Punjab,2017,FATEHGARH SAHIB,,FATEHGARH SAHIB,,,Didar Singh,SAD,,http://myneta.info/punjab2017/candidate.php?candidate_id=176,false,Male,66,Dharam Singh,,Plitician and Agriculturist,Housewife,0,false,Graduate Professional,173130000,3700000,169430000,true,true,,,,,
Punjab,2017,ABOHAR,,FAZILKA,,,Dilbag Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1087,false,Male,29,SH. JAGROOP SINGH,,SOCIAL WORKER AND AGRICULTURIST,HOUSE HOLD LADY,0,false,5th Pass,1530000,0,1530000,false,false,,,,,
Punjab,2017,SAMRALA,,LUDHIANA,,,Dilbag Singh,Samaj Adhikar Kalyan Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=974,false,Male,44,Kashmir Singh,,Agriculturist,House Wife,1,true,10th Pass,275000,0,275000,true,true,,,,,
Punjab,2017,SARDULGARH,,MANSA,,,Dilraj Singh,SAD,,http://myneta.info/punjab2017/candidate.php?candidate_id=63,true,Male,48,Sh.Balwinder Singh,,Agriculture,House wife,0,false,Graduate Professional,13921034,1499970,12421064,true,true,,,,,
Punjab,2017,SANGRUR,,SANGRUR,,,Dinesh Bansal,AAP,,http://myneta.info/punjab2017/candidate.php?candidate_id=774,false,Male,35,Sat Pal,,Business/Profession,Housewife,0,false,12th Pass,26558223,410979,26147244,true,true,,,,,
Punjab,2017,SUJANPUR,,PATHANKOT,,,Dinesh Singh,BJP,,http://myneta.info/punjab2017/candidate.php?candidate_id=68,true,Male,54,SH.Bhim singh,,Agricuture,House Wife,0,false,12th Pass,61992943,1630462,60362481,true,true,https://myneta.info/punjab2017/index.php?action=affidavitComparison&myneta_folder2=pb2012&id1=68&id2=1,61992943,36746983,25245960,
Punjab,2017,DERA BABA NANAK,,GURDASPUR,,,Dominic Mattu,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=889,false,Male,33,Deeru,,Shocial worker,House Wife,0,false,Post Graduate,444600,0,444600,false,false,,,,,
Punjab,2017,DERA BABA NANAK,,GURDASPUR,,,Dorthi,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=893,false,Female,35,Michkal,,House wife,Labour,0,false,10th Pass,3777000,0,3777000,false,true,,,,,
Punjab,2017,FARIDKOT,,FARIDKOT,,,Dr. Jiwan Jot Kaur,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=7,false,Female,65,S.Sohan Singh,,Doctor MBBS,,0,false,Graduate Professional,14219500,410000,13809500,true,true,,,,,
Punjab,2017,JALANDHAR CENTRAL,,JALANDHAR,,,Dr. Sanjiv Sharma,AAP,,http://myneta.info/punjab2017/candidate.php?candidate_id=535,false,Male,53,Joginder Pal Sharma,,Doctor (Ent Surgeon),Doctor (G P and Anaesthetist),0,false,Post Graduate,50461881,19892,50441989,true,true,,,,,
Punjab,2017,AMRITSAR SOUTH,,AMRITSAR,,,Dr. Suba Singh,Democratic Swaraj Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=921,false,Male,70,S. Ujagar Singh,,"Teaching,Professor,Principal",Housewife,0,false,Doctorate,2270000,0,2270000,true,true,,,,,
Punjab,2017,MAUR,,BATHINDA,,,Dusahira Singh,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=734,false,Male,44,Moga Singh,,Private Job,House Wife,0,false,8th Pass,62000,0,62000,false,true,,,,,
Punjab,2017,KHADOOR SAHIB,,TARN TARAN,,,Dyal Singh,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=510,false,Male,62,Sh. Tra Singh,,Pensioner (PWD B and R),,0,false,8th Pass,545000,0,545000,true,true,,,,,
Punjab,2017,BATHINDA RURAL (SC),,BATHINDA,,,Er. Amit Rattan Kotfatta,SAD,,http://myneta.info/punjab2017/candidate.php?candidate_id=372,false,Male,37,SD. BABU SINGH RATTAN,,BUSINESSMAN,GOVT. SERVICE,0,false,Graduate Professional,20936836,0,20936836,true,true,,,,,
Punjab,2017,QADIAN,,GURDASPUR,,,Fatehjang Singh Bajwa,INC,,http://myneta.info/punjab2017/candidate.php?candidate_id=457,true,Male,58,Sh. Satnam Singh Bajwa,,Farming and Business,Household Lady,0,false,Graduate,333546608,3883434,329663174,true,true,,,,,
Punjab,2017,MAJITHA,,AMRITSAR,,,Gagandeep Kumar,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=330,false,Male,34,SH.Joginder pal,,Shop keeper and insuranc agent,Shop keeper,0,false,Post Graduate,20101718,0,20101718,true,true,,,,,
Punjab,2017,JALANDHAR NORTH,,JALANDHAR,,,Gaurav Luthra,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1220,false,Male,29,Sh.Ramesh Chander,,Business &amp; Owner of Gram Suvidha Centre and Consultant,,1,true,12th Pass,335432,0,335432,true,true,,,,,
Punjab,2017,AMRITSAR NORTH,,AMRITSAR,,,Gaurav Mehra,Shiromani Lok Dal Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=914,false,Male,34,Hari Lal Mehra,,Busniess,House wife,0,false,Graduate,6205000,900000,5305000,true,true,,,,,
Punjab,2017,BHOA (SC),,PATHANKOT,,,Geeta,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=867,false,Female,43,Sh. Kamaljit,,Boutique and Land holding,Goverment Job,0,false,10th Pass,15749000,5300000,10449000,true,true,,,,,
Punjab,2017,DIRBA (SC),,SANGRUR,,,Ghamand Singh,CPI(ML)(L),,http://myneta.info/punjab2017/candidate.php?candidate_id=747,false,Male,55,Kawal singh,,Lobour,House wife,0,false,Illiterate,10000,0,10000,false,false,,,,,
Punjab,2017,BATHINDA URBAN,,BATHINDA,,,Gian Chand Bansal,Democratic Swaraj Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=1168,false,Male,67,Sh. Sadhu Ram,,Senior Citizen,House wife with tution work,0,false,Post Graduate,6445550,0,6445550,true,true,,,,,
Punjab,2017,LEHRA,,SANGRUR,,,Gian Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),,http://myneta.info/punjab2017/candidate.php?candidate_id=746,false,Male,55,Nathu,,Agriculture,House wife,0,false,10th Pass,7405000,800000,6605000,false,true,,,,,
Punjab,2017,BALLUANA (SC),,FAZILKA,,,Giri Raj Rajora,AITC,,http://myneta.info/punjab2017/candidate.php?candidate_id=685,false,Male,60,Sh Shiv Chand,,Retd Govt Of Punjab ,Business,0,false,Graduate Professional,66039800,0,66039800,true,true,,,,,
Punjab,2017,MEHAL KALAN (SC),,SANGRUR,,,Gobind Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1145,false,Male,65,Lt. Sh Parmanand,,MLA+pension+family pension,,0,false,10th Pass,5015000,500000,4515000,true,true,,,,,
Punjab,2017,SUNAM,,SANGRUR,,,Gobind Singh,SAD,,http://myneta.info/punjab2017/candidate.php?candidate_id=254,false,Male,60,Pohala singh,,Agriculture,Govt job,0,false,Graduate,28655173,1869710,26785463,true,true,,,,,
Punjab,2017,BHADAUR (SC),,BARNALA,,,Gora Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1158,false,Male,38,Gurdev singh,,Lobour,Lobour,0,false,Illiterate,580000,500000,80000,false,false,,,,,
Punjab,2017,JALANDHAR NORTH,,JALANDHAR,,,Gulshan Sharma,AAP,,http://myneta.info/punjab2017/candidate.php?candidate_id=540,false,Male,60,Bansi lal,,Business,Housewife,0,false,Graduate Professional,42162531,0,42162531,true,true,,,,,
Punjab,2017,DIRBA (SC),,SANGRUR,,,Gulzar Singh,SAD,,http://myneta.info/punjab2017/candidate.php?candidate_id=380,false,Male,36,Late Sh Natha Singh,,Social Worker ,Housewife,0,false,Graduate Professional,11555846,200000,11355846,true,true,,,,,
Punjab,2017,FATEHGARH CHURIAN,,GURDASPUR,,,Gulzar Singh,CPI(ML)(L),,http://myneta.info/punjab2017/candidate.php?candidate_id=468,false,Male,64,Beant Singh,,Whole Time Worker of Party And Agricultrist,House Hold,0,false,Graduate,3290500,0,3290500,false,false,,,,,
Punjab,2017,ATTARI (SC),,AMRITSAR,,,Gulzar Singh Ranike,SAD,,http://myneta.info/punjab2017/candidate.php?candidate_id=105,false,Male,59,Late S. Gurmukh Singh,,Cabinet Minister,Manager in school,0,false,Literate,76611965,0,76611965,true,true,https://myneta.info/punjab2017/index.php?action=affidavitComparison&myneta_folder2=pb2012&id1=105&id2=51,76611965,59398263,17213702,
Punjab,2017,QADIAN,,GURDASPUR,,,Gurbachan Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),,http://myneta.info/punjab2017/candidate.php?candidate_id=304,false,Male,48,Harbhan singh,,Chemist shop,Govt job,0,false,12th Pass,4545000,322380,4222620,false,true,,,,,
Punjab,2017,GURDASPUR,,GURDASPUR,,,Gurbachan Singh Babehali,SAD,,http://myneta.info/punjab2017/candidate.php?candidate_id=342,false,Male,62,SR. Mahinder singh,,Agriclture,House wife,0,false,10th Pass,75500000,29960624,45539376,true,true,https://myneta.info/punjab2017/index.php?action=affidavitComparison&myneta_folder2=pb2012&id1=342&id2=40,75500000,48001000,27499000,
Punjab,2017,URMAR,,HOSHIARPUR,,,Gurbakhash Singh,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=1288,false,Male,38,S.Gopal Singh,,Business,Business,0,false,Graduate Professional,11033397,1624537,9408860,true,true,,,,,
Punjab,2017,SHAHKOT,,JALANDHAR,,,Gurbax Kaur,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1251,false,Female,50,LATE. SHRI AMRIK SINGH,,Social Service,,0,false,5th Pass,774243,12000,762243,false,false,,,,,
Punjab,2017,FARIDKOT,,FARIDKOT,,,Gurbax Singh,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=8,false,Male,56,Mr. Bachan Singh,,ADVOCATE,HOUSE WIFE,0,false,12th Pass,13152000,0,13152000,false,true,,,,,
Punjab,2017,BHOLATH,,KAPURTHALA,,,Gurbinder Singh,Aapna Punjab Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=358,false,Male,51,Joginder Singh,,Agriculture ,House Wife,0,false,10th Pass,9746070,0,9746070,false,true,,,,,
Punjab,2017,NAKODAR,,JALANDHAR,,,Gurbinder Singh Atwal,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1238,false,Male,65,HARJINDER SINGH ATWAL,,,,0,false,Graduate Professional,34290000,980000,33310000,true,true,,,,,
Punjab,2017,BHAGHA PURANA TEHSIL,,MOGA,,,Gurbinder Singh Kang,AAP,,http://myneta.info/punjab2017/candidate.php?candidate_id=204,false,Male,63,Raghuvir Singh,,"Farmer (Also managing Diary Farm in Vill. Fiddhe, Dist. Ferozepur)",House Wife,0,false,Graduate,72532000,30220000,42312000,false,true,,,,,
Punjab,2017,SHAHKOT,,JALANDHAR,,,Gurcharan Singh,Indian Krantikari Lehar,,http://myneta.info/punjab2017/candidate.php?candidate_id=1255,false,Male,28,Sh.Mukhtier Singh,,Labour,House Wife,0,false,5th Pass,40000,0,40000,false,false,,,,,
Punjab,2017,ANADPUR SAHIB,,RUPNAGAR,,,Gurcharan Singh,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=583,false,Male,41,Karam Chand,,Dhaba,House Wife,0,false,8th Pass,3612000,100000,3512000,false,false,,,,,
Punjab,2017,AMARGARH,,SANGRUR,,,Gurdarshan Singh,Democratic Swaraj Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=1184,false,Male,49,Jarnail Singh,,Commission Agent (Agriculture),House Wife,0,false,10th Pass,13240000,0,13240000,true,true,,,,,
Punjab,2017,BASSI PATHANA (SC),,FATEHGARH SAHIB,,,Gurdeep Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1053,false,Male,58,SH SURJIT SINGH,,PRIVATE JOB ,HOUSE WIFE ,0,false,12th Pass,285000,50000,235000,false,true,,,,,
Punjab,2017,BHOLATH,,KAPURTHALA,,,Gurdeep Singh,Democratic Bharatiya Samaj Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=354,false,Male,51,Gurbachan Singh,,Private Job,House Wife,0,false,Illiterate,103000,0,103000,false,true,,,,,
Punjab,2017,DHARAMKOT,,MOGA,,,Gurdeep Singh,Bahujan Mukti Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=994,false,Male,58,SURJIT SINGH,,EX SERVICE MAN,HOUSE WIFE,0,false,10th Pass,5962300,292517,5669783,true,true,,,,,
Punjab,2017,JAITU (SC),,FARIDKOT,,,Gurdeep Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),,http://myneta.info/punjab2017/candidate.php?candidate_id=707,false,Male,59,PRITAM,,RETIRED,HOUSE WIFE,0,false,10th Pass,3481087,0,3481087,false,true,,,,,
Punjab,2017,KOTKAPURA,,FARIDKOT,,,Gurdeep Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1130,false,Male,52,Pritam Singh,,Labourer,House Wife,0,false,10th Pass,278047,0,278047,false,false,,,,,
Punjab,2017,ATTARI (SC),,AMRITSAR,,,Gurdeep Singh,CPI,,http://myneta.info/punjab2017/candidate.php?candidate_id=938,false,Male,55,Teja singh,,Farmer,N/A,0,false,Others,4098000,0,4098000,false,true,,,,,
Punjab,2017,SAHNEWAL,,LUDHIANA,,,Gurdeep Singh Kahlon,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=964,false,Male,45,S. Boorh Singh,,Advocate,House Wife,0,false,Graduate Professional,1720000,0,1720000,true,true,,,,,
Punjab,2017,LUDHIANA CENTRAL,,LUDHIANA,,,Gurdev Sharma,BJP,,http://myneta.info/punjab2017/candidate.php?candidate_id=633,false,Male,57,Shri Ram Kishan,,Business,House Wife,0,false,8th Pass,94882299,452000,94430299,true,true,,,,,
Punjab,2017,NABHA (SC),,PATIALA,,,Gurdev Singh Mann,AAP,,http://myneta.info/punjab2017/candidate.php?candidate_id=780,false,Male,47,Lal Singh,,Singing,House Wife,0,false,12th Pass,1334000,0,1334000,true,true,,,,,
Punjab,2017,ADAMPUR (SC),,JALANDHAR,,,Gurdial Bains,CPI(M),,http://myneta.info/punjab2017/candidate.php?candidate_id=551,false,Male,58,Sh. Puran Chand,,Business,Housewife,1,false,5th Pass,3868756,0,3868756,true,true,,,,,
Punjab,2017,URMAR,,HOSHIARPUR,,,Gurdial Singh,Bharatrashtra Democratic Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=425,false,Male,58,Sardar Shankar Singh,,Pensioner,nil,0,false,Not Given,82000,0,82000,false,true,,,,,
Punjab,2017,FARIDKOT,,FARIDKOT,,,Gurdit Singh,AAP,,http://myneta.info/punjab2017/candidate.php?candidate_id=227,false,Male,45,Angrej Singh,,Pensioner (Retired Govt. Employee),House wife,0,false,10th Pass,27370549,1700000,25670549,true,true,,,,,
Punjab,2017,SHUTRANA (SC),,PATIALA,,,Gurjant Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1342,false,Male,29,Puran Ram,,Labour,House Wife,0,false,12th Pass,504000,0,504000,false,false,,,,,
Punjab,2017,ABOHAR,,FAZILKA,,,Gurjant Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1084,false,Male,64,KARTAR SINGH,,AGRICULTURIST,HOUSE WIFE,0,false,5th Pass,1055382,0,1055382,false,true,,,,,
Punjab,2017,KHARAR,,SAS NAGAR,,,Gurjeet Singh,Punjab Democratic Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=1031,false,Male,32,Sh. Gumail Singh,,Un-Employed,House Wife,0,false,Post Graduate,309700,0,309700,false,true,,,,,
Punjab,2017,AMLOH,,FATEHGARH SAHIB,,,Gurjinder Singh,Jai Jawan Jai Kisan Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=179,false,Male,40,S. Amar Singh,,Shop keeper,House wife,0,false,12th Pass,662000,0,662000,true,true,,,,,
Punjab,2017,TARN TARAN,,TARN TARAN,,,Gurjinder Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),,http://myneta.info/punjab2017/candidate.php?candidate_id=493,false,Male,42,PAL SINGH,,Preacher of Sikh Religion,housewife  ,0,false,12th Pass,7205000,0,7205000,false,false,,,,,
Punjab,2017,FAZILKA,,FAZILKA,,,Gurjinder Singh,Indian Krantikari Lehar,,http://myneta.info/punjab2017/candidate.php?candidate_id=221,false,Male,26,Sh.Kishor singh,,Farmer,House wife,0,false,10th Pass,50000,0,50000,false,false,,,,,
Punjab,2017,AMRITSAR EAST,,AMRITSAR,,,Gurjit Kaur,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1359,false,Female,40,Lakbir singh,,Boutiq,Govt job,0,false,12th Pass,475000,0,475000,false,true,,,,,
Punjab,2017,CHABBEWAL (SC),,HOSHIARPUR,,,Gurjit Singh,Aapna Punjab Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=567,false,Male,44,Dharamjit singh,,private ,Housiwife,0,false,10th Pass,808000,15000,793000,false,true,,,,,
Punjab,2017,SULTANPUR LODHI,,KAPURTHALA,,,Gurjot Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=983,false,Male,25,Marvadh singh,,Lobour,House wife,0,false,10th Pass,210000,0,210000,false,false,,,,,
Punjab,2017,BARNALA,,BARNALA,,,Gurkimat Singh,AITC,,http://myneta.info/punjab2017/candidate.php?candidate_id=260,false,Male,36,Sukhminder Singh,,Agriculturist,House Wife,0,false,10th Pass,6589000,0,6589000,false,true,,,,,
Punjab,2017,KHANNA,,LUDHIANA,,,Gurkirat Singh,INC,,http://myneta.info/punjab2017/candidate.php?candidate_id=606,true,Male,43,S. Tej Parkash Singh,,Agriculture,House Wife,0,false,Graduate,21755485,0,21755485,true,true,https://myneta.info/punjab2017/index.php?action=affidavitComparison&myneta_folder2=pb2012&id1=606&id2=135,21755485,19864695,1890790,
Punjab,2017,S.A.S. NAGAR,,SAS NAGAR,,,Gurkirpal Singh Mann,Punjab Democratic Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=170,false,Male,39,Brijinder Singh Mann,,Social Activity,House Wife,0,false,Post Graduate,105133767,0,105133767,true,true,,,,,
Punjab,2017,CHABBEWAL (SC),,HOSHIARPUR,,,Gurlal,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=566,false,Male,46,Gurdev singh,,Private Business/Social Worker ,Private Business,0,false,12th Pass,7278299,2304324,4973975,true,true,,,,,
Punjab,2017,MEHAL KALAN (SC),,SANGRUR,,,Gurmail Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=1149,false,Male,42,HABAM SINGH,,SHOP KEEPER,House wife,0,false,12th Pass,3645759,1255000,2390759,true,true,,,,,
Punjab,2017,BALLUANA (SC),,FAZILKA,,,Gurmail Singh,National Adhikar Insaf Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=1090,false,Male,62,Kartar Singh,,Retired ,House Wife,0,false,5th Pass,550000,0,550000,false,true,,,,,
Punjab,2017,SANOUR,,PATIALA,,,Gurmail Singh,Bahujan Mukti Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=1325,false,Male,43,Bachana  ram,,Property Dealer,House Wife,0,false,10th Pass,85000,0,85000,false,true,,,,,
Punjab,2017,NAKODAR,,JALANDHAR,,,Gurmail Singh Kaler,Aapna Punjab Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=1239,false,Male,47,Tarsem Lal,,International Sports Commentator,House Wife,0,false,10th Pass,2330500,0,2330500,true,true,,,,,
Punjab,2017,DERA BASSI,,SAS NAGAR,,,Gurmeet Singh,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=788,false,Male,58,SHRI BAGU SINGH,,Agriculture,House wife,0,false,Literate,745000,200000,545000,true,true,,,,,
Punjab,2017,SRI HARGOBINDPUR (SC),,GURDASPUR,,,Gurmeet Singh,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=899,false,Male,31,Nirmal Singh,,Prt Service ,Boutique,0,false,12th Pass,544757,0,544757,false,true,,,,,
Punjab,2017,ATAM NAGAR,,LUDHIANA,,,Gurmeet Singh,SAD,,http://myneta.info/punjab2017/candidate.php?candidate_id=365,false,Male,44,Late Darshan Singh,,Businessman,Businesswoman,0,false,Graduate,112873522,42216357,70657165,true,true,,,,,
Punjab,2017,BARNALA,,BARNALA,,,Gurmeet Singh Haher,AAP,,http://myneta.info/punjab2017/candidate.php?candidate_id=261,true,Male,27,Chamkaur Singh,,Engineer,,0,false,Graduate Professional,4317013,625723,3691290,true,true,,,,,
Punjab,2017,LAMBI,,MUKTSAR,,,Gurmeet Singh Ranghreta,Punjab Labour Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=693,false,Male,46,Sh. Tek Singh,,Social Worker and Agriculturist,House Hold Lady,2,true,12th Pass,3039000,100000,2939000,false,false,,,,,
Punjab,2017,GURU HAR SAHAI,,FIROZEPUR,,,Gurmeet Singh Sodhi,INC,,http://myneta.info/punjab2017/candidate.php?candidate_id=19,true,Male,63,Guru Narjit Singh Sodhi,,Agriculture,House Wife,0,false,10th Pass,95817232,0,95817232,true,true,https://myneta.info/punjab2017/index.php?action=affidavitComparison&myneta_folder2=pb2012&id1=19&id2=211,95817232,80035637,15781595,
Punjab,2017,JAGRAON (SC),,LUDHIANA,,,Gurminder Kaur,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=831,false,Female,30,Surjit Singh,,Housewife,Businessman,0,false,Illiterate,1212500,50000,1162500,false,true,,,,,
Punjab,2017,JAGRAON (SC),,LUDHIANA,,,Gurmit Singh,IND,,http://myneta.info/punjab2017/candidate.php?candidate_id=836,false,Male,62,LAL SINGH,,labour,house wife,0,false,8th Pass,303205,0,303205,false,false,,,,,
Punjab,2017,MEHAL KALAN (SC),,SANGRUR,,,Gurmit Singh,Aapna Punjab Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=1150,false,Male,49,S.chhota singh,,,,0,false,10th Pass,161500,0,161500,false,true,,,,,
Punjab,2017,BHADAUR (SC),,BARNALA,,,Gurmit Singh,Aapna Punjab Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=1154,false,Male,44,S. Najar Singh,,shop keeper (karyana merchant),housewife,0,false,5th Pass,4125000,0,4125000,false,false,,,,,
Punjab,2017,JALALABAD,,FAZILKA,,,Gurmit Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),,http://myneta.info/punjab2017/candidate.php?candidate_id=678,false,Male,47,SHER SINGH,,LABOUR,HOUSE WIFE,0,false,10th Pass,551300,0,551300,false,true,,,,,
Punjab,2017,JALANDHAR CANTT.,,JALANDHAR,,,Gurmukh Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),,http://myneta.info/punjab2017/candidate.php?candidate_id=133,false,Male,42,UDAN SINGH,,grauthi,,0,false,Illiterate,595000,0,595000,false,true,,,,,
Punjab,2017,GURU HAR SAHAI,,FIROZEPUR,,,Gurmukh Singh,BSP,,http://myneta.info/punjab2017/candidate.php?candidate_id=673,false,Male,41,CHANAN SINGH,,AGRICULTURAL,HOUSE WIFE,0,false,8th Pass,3854000,300000,3554000,false,true,,,,,
Punjab,2017,KARTARPUR (SC),,JALANDHAR,,,Gurmukh Singh,Democratic Bharatiya Samaj Party,,http://myneta.info/punjab2017/candidate.php?candidate_id=127,false,Male,38,Bhag Singh,,Private job,House Wife,0,false,10th Pass,120000,0,120000,false,true,,,,,
Punjab,2017,SANGRUR,,SANGRUR,,,Gurnaib Singh,Shiromani Akali Dal (A)(Simranjit Singh Mann),,http://myneta.info/punjab2017/candidate.php?candidate_id=778,false,Male,49,Najar singh,,Agriculture,House wife,0,false,12th Pass,4419440,0,4419440,false,true,,,,,
Punjab,2017,AMRITSAR WEST (SC),,AMRITSAR,,,Gurnam Kaur,CPI,,http://myneta.info/punjab2017/candidate.php?candidate_id=482,false,Female,63,Balkor Singh,,House wife,Labour,1,true,8th Pass,285942,0,285942,false,true,,,,,
