state,year,constituency,ac_no,district,sub_region,reservations,candidate_name,party,party_eci,url,winner,gender,age,so_do,address,profession,spouse_profession,criminal_cases,serious_criminal_cases,education,assets,liabilities,net_assets,filed_itr,declared_pan,recontest_url,recontest_assets_this,recontest_assets_last,recontest_assets_change,recontest_remarks
Uttar Pradesh,2022,KANNAUJ (SC),,KANNAUJ,,,Asim Arun,BJP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1729,false,Male,51,Late. Shriram Arun,,Retirement (IPS),Self Employed,0,false,Post Graduate,82772217,0,82772217,true,true,,,,,
Uttar Pradesh,2022,DHOLANA,,HAPUR,,,Aslam Ali,SP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=16,false,Male,54,Fazar Ali,,Fruit Agent and MLAs Monthly Salary,Fruit Agent,10,true,8th Pass,56291339,5571000,50720339,true,true,https://myneta.info/Uttarpradesh2022/index.php?action=affidavitComparison&myneta_folder2=uttarpradesh2017&id1=16&id2=189,56291339,53400236,2891103,Party in last election was BSP
Uttar Pradesh,2022,NIGHASAN,,KHERI,,,Atal Kumar Shukla,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2767,false,Male,53,Ram Asary,,Agriculture,Agriculture,3,true,Graduate Professional,17640768,647000,16993768,true,true,,,,,
Uttar Pradesh,2022,BAHERI,,BAREILLY,,,Ataur Rehman,SP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=874,false,Male,54,Shafeeq Ahmad,,"Agriculture, Business",Business,1,true,Others,39206274,0,39206274,true,true,,,,,
Uttar Pradesh,2022,HARDOI,,HARDOI,,,Ataurrahman,All India Majlis-E-Ittehadul Muslimeen,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2600,false,Male,45,Mohd. Imam Ali,,Agriculture,House Wife,0,false,Post Graduate,2081703,0,2081703,true,true,,,,,
Uttar Pradesh,2022,DATAGANJ,,BUDAUN,,,Atif Khan,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1518,false,Male,47,Late Wajahat Ulla Khan,,Agriculture &amp; Business,Agriculture &amp; Business,0,false,Post Graduate,1600000,0,1600000,true,true,,,,,
Uttar Pradesh,2022,CHHATA,,MATHURA,,,Atul,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=330,false,Male,32,Lakshi Singh,,Agriculture,House Wife,0,false,12th Pass,431000,0,431000,true,true,,,,,
Uttar Pradesh,2022,GHAZIABAD,,GHAZIABAD,,,Atul Garg,BJP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=142,false,Male,64,Late Dinesh Chand Garg,,"MLAs, State Minister, U.P. Govt.",House Wife,0,false,12th Pass,230304541,12901325,217403216,true,true,https://myneta.info/Uttarpradesh2022/index.php?action=affidavitComparison&myneta_folder2=uttarpradesh2017&id1=142&id2=186,230304541,121966511,108338030,
Uttar Pradesh,2022,NOORPUR,,BIJNOR,,,Atul Kumar,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1259,false,Male,26,Rishiram Yadav,,Agriculture Income ,Nil,0,false,Graduate,4500000,0,4500000,false,false,,,,,
Uttar Pradesh,2022,NAKUR,,SAHARANPUR,,,Atul Kumar,Inqalab Vikas Dal,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1392,false,Male,36,Satya Prakash,,Shopkeeper,No,0,false,5th Pass,60000,0,60000,false,false,,,,,
Uttar Pradesh,2022,SARDHANA,,MEERUT,,,Atul Pradhan,SP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=168,false,Male,38,Gyanendra,,Agriculture,Agriculture,38,true,Graduate,29432751,0,29432751,true,true,,,,,
Uttar Pradesh,2022,UNCHAHAR,,RAE BARELI,,,Atul Singh,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2366,false,Male,38,Indra Bhan Singh,,"Agriculture, Business",Business,4,true,12th Pass,13224252,0,13224252,true,true,,,,,
Uttar Pradesh,2022,LUCKNOW WEST,,LUCKNOW,,,Atul Tiwari,Bhartiya Shakti Chetna Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2297,false,Male,36,Anil Tiwari,,Private Job,Business,0,false,Graduate,9441574,400000,9041574,true,true,,,,,
Uttar Pradesh,2022,LAHARPUR,,SITAPUR,,,Atul Verma,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2408,false,Male,29,Anil Verma,,Agriculture,No,0,false,Post Graduate,1709661,0,1709661,true,true,,,,,
Uttar Pradesh,2022,SADABAD,,HATHRAS,,,Avdhesh,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1688,false,Male,39,Teekaram,,Agriculture,Nil,0,false,10th Pass,460000,0,460000,true,true,,,,,
Uttar Pradesh,2022,KASGANJ,,KASGANJ,,,Avdhesh,India Janshakti Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1794,false,Male,50,Krishna Murari,,Agriculture ,House wife,0,false,10th Pass,17841700,952000,16889700,true,true,,,,,
Uttar Pradesh,2022,MAHARAJPUR,,KANPUR NAGAR,,,Avdhesh Kumar Gupta,Bhartiya Shakti Chetna Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2217,false,Male,50,Late Ram Gopal,,Business,House Wife,0,false,8th Pass,9489746,0,9489746,true,true,,,,,
Uttar Pradesh,2022,LUCKNOW EAST,,LUCKNOW,,,Avinash Bharti,Aazad Samaj Party (Kanshi Ram),,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2670,false,Male,35,Shyam Lal Bharti,,Dependent on Parents,House wife,0,false,Graduate Professional,1538169,0,1538169,true,true,,,,,
Uttar Pradesh,2022,MORADABAD NAGAR,,MORADABAD,,,Avinash Chandra,SUCI(C),,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=842,false,Male,62,Shyam Sundar,,Lawyer &amp; Pensioner,House Wife,0,false,Post Graduate,9263495,0,9263495,true,true,,,,,
Uttar Pradesh,2022,FATEHPUR,,FATEHPUR,,,Avinash Rao,Peoples Party of India (Democratic),,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2830,false,Male,32,Ram Kumar,,Agriculture,House Wife,0,false,Post Graduate,360000,0,360000,true,true,,,,,
Uttar Pradesh,2022,SHEKHUPUR,,BUDAUN,,,Avnesh Kumar,Aazad Samaj Party (Kanshi Ram),,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1511,false,Male,34,Dharampal,,Agriculture ,House Wife ,0,false,Graduate,94493000,0,94493000,true,true,,,,,
Uttar Pradesh,2022,MEERUT CANTT.,,MEERUT,,,Avnish Kajla,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=574,false,Male,33,Kanwar Pal Singh,,Agriculture &amp; Business,Job,1,false,Graduate,23634000,8071435,15562565,true,true,,,,,
Uttar Pradesh,2022,SAHARANPUR NAGAR,,SAHARANPUR,,,Avtar Singh,Akhand Bharat Vikas Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1385,false,Male,51,Surendra Singh,,Salesman,Social Worker,3,true,8th Pass,13520584,0,13520584,true,true,,,,,
Uttar Pradesh,2022,JEWAR,,GAUTAM BUDDHA NAGAR,,,Avtar Singh Bhadana,RLD,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=26,false,Male,64,Late Nahar Singh,,"Member of Legislative Assembly, U.P.",Private Service,1,true,8th Pass,131061250,11879753,119181497,true,true,https://myneta.info/Uttarpradesh2022/index.php?action=affidavitComparison&myneta_folder2=uttarpradesh2017&id1=26&id2=74,131061250,120409690,10651560,Party in last election was BJP
Uttar Pradesh,2022,SIKANDRA RAO,,HATHRAS,,,Awdhesh Kumar,BSP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1689,false,Male,65,Vikram Singh,,Agriculture &amp; Business ,Agriculture &amp; Business ,0,false,Post Graduate,345685987,29378323,316307664,true,true,,,,,
Uttar Pradesh,2022,UNCHAHAR,,RAE BARELI,,,Ayodhya Prashad,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2374,false,Male,60,Saran Narayan,,Pensioner,House Wife,2,true,8th Pass,2678900,0,2678900,true,true,,,,,
Uttar Pradesh,2022,FATEHPUR,,FATEHPUR,,,Ayuv Ahmad,BSP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2826,false,Male,47,Late Ali Ahmad,,"Business, Agriculture","Business, Agriculture, House Wife",0,false,Graduate,12559874,0,12559874,true,true,,,,,
Uttar Pradesh,2022,MORADABAD RURAL,,MORADABAD,,,Ayyoob,Peace Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1450,false,Male,33,Natthu,,Advertising Work,House Wife,0,false,12th Pass,3656142,0,3656142,true,true,,,,,
Uttar Pradesh,2022,MURADNAGAR,,GHAZIABAD,,,Ayyuv Khan,BSP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=135,false,Male,44,Imamudin,,Business,"Salary, Rent",0,false,8th Pass,20059500,1000000,19059500,true,true,,,,,
Uttar Pradesh,2022,SITAPUR,,SITAPUR,,,Azaan,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2526,false,Male,30,Aslam,,Data Entry &amp; Graphics Designing,NA,0,false,Graduate Professional,408000,0,408000,true,true,,,,,
Uttar Pradesh,2022,SHAHABAD,,HARDOI,,,Azimushan,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2682,false,Male,40,Mohd Saleem Khan,,Doctor,House Wife,1,true,Graduate Professional,3904052,0,3904052,true,true,,,,,
Uttar Pradesh,2022,RASULABAD (SC),,KANPUR DEHAT,,,B.D. Kamalvanshi,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1731,false,Male,63,Late B.P. Kamalvanshi,,Pension,House Wife,0,false,Post Graduate,15508606,0,15508606,true,true,,,,,
Uttar Pradesh,2022,JHANSI NAGAR,,JHANSI,,,B.L. Bhaskar,AAP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1893,false,Male,51,Late Manke,,Advocacy,Firm Proprietor,0,false,Post Graduate,3570731,0,3570731,true,true,,,,,
Uttar Pradesh,2022,BALDEV (SC),,MATHURA,,,Babita Devi,RLD,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=70,false,Female,32,Pramod Kumar,,Agriculture &amp; Tuition,Government Servant &amp; Agriculture,0,false,Graduate,18802365,1750000,17052365,true,true,,,,,
Uttar Pradesh,2022,KITHORE,,MEERUT,,,Babita Gurjar,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=345,false,Female,49,Sh. Sohan Veer Singh,,Business &amp; Agriculture,Business &amp; Agriculture,0,false,Doctorate,92539186,1100000,91439186,true,true,,,,,
Uttar Pradesh,2022,UNNAO,,UNNAO,,,Babita Kushwaha,Jan Abhiyan Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2492,false,Female,41,Mahendra,,Contract workers,Government Servant ,0,false,Post Graduate,1828000,650000,1178000,true,true,,,,,
Uttar Pradesh,2022,MILAK (SC),,RAMPUR,,,Babita Rani,Lok Shakti,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1401,false,Female,46,Satyapal Singh,,Husband Salary,Police Servant ,0,false,10th Pass,2220843,625000,1595843,true,true,,,,,
Uttar Pradesh,2022,FIROZABAD,,FIROZABAD,,,Babloo Singh Rathore Alias Goldee,All India Majlis-E-Ittehadul Muslimeen,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2213,false,Male,39,Gajadhar Singh,,Law Business (Advocate) ,Assistant Teacher ,0,false,Post Graduate,2943000,0,2943000,true,true,,,,,
Uttar Pradesh,2022,SIKANDRABAD,,BULANDSAHAR,,,Bablu,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=516,false,Male,30,Rajesh,,Wages,House Wife,0,false,10th Pass,1360000,0,1360000,true,true,,,,,
Uttar Pradesh,2022,KHATAULI,,MUZAFFARNAGAR,,,Bablu Ram,Bharatiya Sarvodaya Kranti Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=808,false,Male,50,Nakliram,,Labour,Housewife,0,false,12th Pass,2021200,0,2021200,true,true,,,,,
Uttar Pradesh,2022,TUNDLA (SC),,FIROZABAD,,,Bablu Singh,AAP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2190,false,Male,37,Gyapradad,,Nil,Nil,0,false,Graduate,1745000,0,1745000,false,false,,,,,
Uttar Pradesh,2022,TILHAR,,SHAHJAHANPUR,,,Babu Singh,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1004,false,Male,64,Drugpal Singh,,Agriculture,NA,0,false,Post Graduate,22453029,850000,21603029,true,true,,,,,
Uttar Pradesh,2022,FATEHPUR SIKRI,,AGRA,,,Babulal,BJP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=3,false,Male,69,Raghunath Singh,,"Pension, Agriculture &amp; Potato Business ",No,7,true,10th Pass,67137618,900000,66237618,true,true,,,,,
Uttar Pradesh,2022,BACHHRAWAN (SC),,RAE BARELI,,,Babulal,Sabka Dal United,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2320,false,Male,46,Durjan,,Agriculture ,House wife,0,false,8th Pass,4125000,0,4125000,true,true,,,,,
Uttar Pradesh,2022,PURANPUR (SC),,PILIBHIT,,,Baburam,BJP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2308,false,Male,59,Chhotey Lal,,"MLA Salary, Business","House Wife, Agriculture",1,false,Graduate Professional,13201314,0,13201314,true,true,,,,,
Uttar Pradesh,2022,MISRIKH (SC),,SITAPUR,,,Baburam Verma,AAP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2455,false,Male,60,Badri Prasad,,Retired Employee,House Wife,0,false,10th Pass,1408761,0,1408761,true,true,,,,,
Uttar Pradesh,2022,AGRA RURAL (SC),,AGRA,,,Baby Rani Maurya,BJP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=87,false,Female,65,Pradeep Kumar Maurya,,NA,Pension,0,false,Post Graduate,28672774,0,28672774,true,true,,,,,
Uttar Pradesh,2022,HARCHANDPUR,,RAE BARELI,,,Bachchu Lal,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2334,false,Male,62,Ramautar,,Labour,Housewife,0,false,Illiterate,183772,0,183772,true,true,,,,,
Uttar Pradesh,2022,BHOJIPURA,,BAREILLY,,,Bahoran Lal Maurya,BJP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1059,false,Male,69,Malkhan Maurya,,"Agriculture, Business &amp; MLA  Allowance",Retired Teacher ,0,false,Graduate,28448772,0,28448772,true,true,https://myneta.info/Uttarpradesh2022/index.php?action=affidavitComparison&myneta_folder2=uttarpradesh2017&id1=1059&id2=1621,28448772,7016928,21431844,
Uttar Pradesh,2022,ORAI (SC),,JALAUN,,,Balak Ram,Jan Adhikar Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2108,false,Male,59,Late Kashiram,,"Pensioner, Agriculturist, Business",House wife,0,false,Graduate,6037000,250000,5787000,true,true,,,,,
Uttar Pradesh,2022,BAKSHI KAA TALAB,,LUCKNOW,,,Balaram,Samdarshi Samaj Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2744,false,Male,56,Late Mangal Prasad,,Agriculture ,Housewife ,0,false,Post Graduate,4124000,0,4124000,true,true,,,,,
Uttar Pradesh,2022,NOORPUR,,BIJNOR,,,Bala,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1100,false,Female,48,Suresh Kumar,,House Wife,Net Working,0,false,8th Pass,3846000,1525000,2321000,true,true,,,,,
Uttar Pradesh,2022,BILASPUR,,RAMPUR,,,Baldev Singh Aulakh,BJP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=845,false,Male,62,Dalvinder Singh,,Agriculture &amp; MLA Wages,House wife,0,false,Post Graduate,36903439,10636602,26266837,true,true,https://myneta.info/Uttarpradesh2022/index.php?action=affidavitComparison&myneta_folder2=uttarpradesh2017&id1=845&id2=1429,36903439,19861454,17041985,
Uttar Pradesh,2022,BANGERMAU,,UNNAO,,,Balram,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2470,false,Male,31,Ram Swaroop,,Business ,NA,2,true,8th Pass,570000,0,570000,false,false,,,,,
Uttar Pradesh,2022,FIROZABAD,,FIROZABAD,,,Balveer Singh Shankhawar,Moulik Adhikar Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2214,false,Male,47,Ramgopal,,Advocate Clark ,House Wife,0,false,10th Pass,1010800,0,1010800,true,true,,,,,
Uttar Pradesh,2022,AGRA RURAL (SC),,AGRA,,,Balvir,Rashtriya Samaj Paksha,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=270,false,Male,30,Laxmi Narayan,,Private Service,N.A.,0,false,Graduate,61511170,0,61511170,true,true,,,,,
Uttar Pradesh,2022,LALITPUR,,LALITPUR,,,Balwant Singh Rajpoot,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1941,false,Male,44,Babulal,,Insurance Agent,"House Wife, Farmer",0,false,Graduate,3141598,105000,3036598,true,true,,,,,
Uttar Pradesh,2022,SAFIPUR (SC),,UNNAO,,,Bamba Lal,BJP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2471,false,Male,48,Ram Chandra,,Business/Agriculture ,Business/Agriculture ,0,false,Graduate,195464989,52582973,142882016,true,true,https://myneta.info/Uttarpradesh2022/index.php?action=affidavitComparison&myneta_folder2=uttarpradesh2017&id1=2471&id2=2243,195464989,135730422,59734567,
Uttar Pradesh,2022,KHURJA (SC),,BULANDSAHAR,,,Banshi Singh,SP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=207,false,Male,58,Bihari Singh,,Agriculture ,House Wife ,3,true,8th Pass,13165000,1000000,12165000,true,true,,,,,
Uttar Pradesh,2022,KHERAGARH,,AGRA,,,Banwarilal,AAP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=392,false,Male,55,Karan Singh,,Agriculture,House Wife,0,false,Post Graduate,5021049,520000,4501049,true,true,,,,,
Uttar Pradesh,2022,FIROZABAD,,FIROZABAD,,,Baseem,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2215,false,Male,29,Raseed,,Labour,House Wife,0,false,5th Pass,61000,0,61000,true,true,,,,,
Uttar Pradesh,2022,DHOLANA,,HAPUR,,,Basid,BSP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=324,false,Male,45,Sukkan,,"Proprietor D K Traders, Masoori, Ghaziabad",House Wife,5,true,10th Pass,51288686,0,51288686,true,true,,,,,
Uttar Pradesh,2022,SHIKOHABAD,,FIROZABAD,,,Basudev Sharma,Bharatiya Subhash Sena,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1662,false,Male,41,Baijnath,,Electrical Welding ,Nil,0,false,5th Pass,1162000,0,1162000,true,true,,,,,
Uttar Pradesh,2022,NAJIBABAD,,BIJNOR,,,Begraj,Rashtriya mahan Gantantra Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1520,false,Male,62,Ghasita Singh,,Agriculture,House Wife ,0,false,8th Pass,2890000,200000,2690000,true,true,,,,,
Uttar Pradesh,2022,PILIBHIT,,PILIBHIT,,,Bela Mati,Bharatiya Subhash Sena,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2570,false,Female,48,Lalaram,,Agriculture,Agriculture,0,false,Illiterate,3431000,0,3431000,true,true,,,,,
Uttar Pradesh,2022,MADHAUGARH,,JALAUN,,,Bhagwan Singh,Bahujan Mukti Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1693,false,Male,43,Sukhwasi,,Agriculture ,Nil,0,false,10th Pass,7323000,0,7323000,true,true,,,,,
Uttar Pradesh,2022,KHERAGARH,,AGRA,,,Bhagwan Singh Kushwaha,BJP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=91,false,Male,53,Daulatram,,"Pension, Assembly Member","Govt Job,  Rent from Shop",1,false,Graduate Professional,11444482,0,11444482,true,true,,,,,
Uttar Pradesh,2022,MAURANIPUR (SC),,JHANSI,,,Bhagwandas,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1895,false,Male,49,Pannalal,,Business (weaver),House Wife ,0,false,5th Pass,3879500,750000,3129500,true,true,,,,,
Uttar Pradesh,2022,NAWABGANJ,,BAREILLY,,,Bhagwat Saran Gangwar,SP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=825,false,Male,65,Lt. Chunni Lal,,Agriculture &amp; MLA Pension,House wife,2,true,12th Pass,34529767,0,34529767,true,true,,,,,
Uttar Pradesh,2022,KHAIR (SC),,ALIGARH,,,Bhagwati Prasad,RLD,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=188,false,Male,59,Babulal,,,,0,false,12th Pass,22285000,707000,21578000,true,true,,,,,
Uttar Pradesh,2022,GHATAMPUR (SC),,KANPUR NAGAR,,,Bhagwati Prasad,SP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1793,false,Male,66,Lt. Munshi Lal,,MLA,Housewife,0,false,Graduate Professional,58560728,0,58560728,true,true,https://myneta.info/Uttarpradesh2022/index.php?action=affidavitComparison&myneta_folder2=uttarpradesh2017&id1=1793&id2=2711,58560728,39415991,19144737,Party in last election was BJP
Uttar Pradesh,2022,HAMIRPUR,,HAMIRPUR,,,Bhavaneedeen,Rashtriya Shoshit Samaj Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2034,false,Male,71,Durga,,Retired,House Wife,0,false,8th Pass,14836000,0,14836000,true,true,,,,,
Uttar Pradesh,2022,HAPUR (SC),,HAPUR,,,Bhavna,INC,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=729,false,Female,32,Umesh Kumar,,,,0,false,Graduate Professional,860000,0,860000,true,false,,,,,
Uttar Pradesh,2022,BUDHANA,,MUZAFFARNAGAR,,,Bheem Singh,All India Majlis-E-Ittehadul Muslimeen,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=593,false,Male,54,Late Hukam Singh,,Labour,House Wife,0,false,12th Pass,2315000,0,2315000,true,true,,,,,
Uttar Pradesh,2022,BISALPUR,,PILIBHIT,,,Bheemsen Sharma,CPI,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2817,false,Male,57,Midhai Lal,,Labour,House Wife,1,true,10th Pass,1195000,0,1195000,true,true,,,,,
Uttar Pradesh,2022,FATEHPUR,,FATEHPUR,,,Bhola Singh,Jan Adhikar Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2833,false,Male,44,Heera Lal,,Agriculture,House Wife,1,false,10th Pass,3826074,0,3826074,true,true,,,,,
Uttar Pradesh,2022,BHARTHANA (SC),,ETAWAH,,,Bhupendra Kumar Dhangar,Rashtriya Shoshit Samaj Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1853,false,Male,34,Chandrabhan Dhangar,,Travels ,House wife,0,false,Graduate,3156000,440000,2716000,true,true,,,,,
Uttar Pradesh,2022,BALDEV (SC),,MATHURA,,,Bhupendra Kumar Dhangar,Rashtriya Shoshit Samaj Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=8,false,Male,34,Chandrabhan Dhangar,,Travels,House wife,0,false,Graduate,3156000,440000,2716000,true,true,,,,,
Uttar Pradesh,2022,SAHIBABAD,,GHAZIABAD,,,Bhupendra Nath,Jan Adhikar Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=714,false,Male,47,Devendra Nath,,"I.T. Consultant, Vasundhara Ghaziabad","Jansuvidha Kendra, Vasundhara Ghaziabad",0,false,Graduate,3157574,2417180,740394,true,true,,,,,
Uttar Pradesh,2022,ANUPSHAHR,,BULANDSAHAR,,,Bhupendra Singh,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=120,false,Male,43,Annop Singh,,,,0,false,12th Pass,15100000,6200000,8900000,true,true,,,,,
Uttar Pradesh,2022,SIWALKHAS,,MEERUT,,,Bhupendra Singh,Aazad Samaj Party (Kanshi Ram),,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=587,false,Male,63,Rajendra,,"Agriculture, Property Dealer",House Wife,7,true,12th Pass,4450000,0,4450000,true,true,,,,,
Uttar Pradesh,2022,NAJIBABAD,,BIJNOR,,,Bhupendra Singh,Ambedkar Samaj Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1524,false,Male,31,Mehar Singh,,Labour,Housewife,0,false,Graduate Professional,205000,0,205000,true,true,,,,,
Uttar Pradesh,2022,BHONGAON,,MAINPURI,,,Bhupendra Singh,Jan Adhikar Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1817,false,Male,37,Om prakash,,Director Parul Hospital Agra Road Mainpuri,Private Job and Medical Store ,0,false,Graduate,8196835,4700000,3496835,true,true,,,,,
Uttar Pradesh,2022,GOVERDHAN,,MATHURA,,,Bhuri,Rashtriya Shoshit Samaj Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=154,false,Female,50,Suraj Pal,,House wife ,Agriculture,0,false,Illiterate,9751200,250000,9501200,false,false,,,,,
Uttar Pradesh,2022,FATEHABAD,,AGRA,,,Bhuri,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=463,false,Male,37,Sahab Singh,,Nil,Nil,0,false,Post Graduate,14221490,612000,13609490,true,true,,,,,
Uttar Pradesh,2022,CHARKHARI,,MAHOBA,,,Bhuvanendra Narayan Singh,IND,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1979,false,Male,34,Ravindra Singh Rajpoot,,Agriculture,Agriculture,0,false,Post Graduate,4770000,0,4770000,true,true,,,,,
Uttar Pradesh,2022,NOIDA,,GAUTAM BUDDHA NAGAR,,,Bijender Singh Alias Bijendra Singh,Vijay Bharat Party,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=300,false,Male,51,Gyan Singh,,Printing Craftsman,House Wife,0,false,12th Pass,2869305,0,2869305,true,true,,,,,
Uttar Pradesh,2022,SHAMLI,,SHAMLI,,,Bijendra,AAP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=181,false,Male,41,Surajmal,,Business,House Wife,2,true,Post Graduate,3350000,338000,3012000,true,true,,,,,
Uttar Pradesh,2022,SHAMLI,,SHAMLI,,,Bijendra,BSP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=634,false,Male,55,Satpal,,Job,Housewife,0,false,Graduate Professional,15851980,3069149,12782831,true,true,,,,,
Uttar Pradesh,2022,GARAUTHA,,JHANSI,,,Bira Singh,BSP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=2122,false,Male,49,Badam Singh,,"Agriculture, Semi Government Secondary Teacher",Business,1,false,Graduate Professional,26709386,2300000,24409386,true,true,,,,,
Uttar Pradesh,2022,SIKANDRA RAO,,HATHRAS,,,Birendra Singh Rana,BJP,,http://myneta.info/Uttarpradesh2022/candidate.php?candidate_id=1691,false,Male,63,Late Roshan Singh Rana,,Agriculture &amp; Business ,Agriculture &amp; Business ,0,false,12th Pass,113398881,2606928,110791953,true,true,https://myneta.info/Uttarpradesh2022/index.php?action=affidavitComparison&myneta_folder2=uttarpradesh2017&id1=1691&id2=111,113398881,98031106,15367775,
